id,cedulaPostulante,numeroOpcion,nombreCarrera,tipoExamen,fecha,hora,lugar,aula,puntajeObtenido
,1101000821,2,Economia,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,110,9.17
,1101000822,1,Psicologia,ADMISION,2024-11-15,10:00,Campus Utpl,111,81.67
,1101000822,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,111,81.67
,1101000823,1,Biologia,ADMISION,2024-11-16,11:00,Campus Utpl,112,93.05
,1101000823,2,Bioquimica y Farmacia,ADMISION,2024-11-16,11:00,Campus Utpl,112,93.05
,1101000824,1,Geologia,ADMISION,2024-11-15,14:00,Campus Utpl,113,5.33
,1101000824,2,Comunicacion,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,113,5.33
,1101000825,1,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,114,37.4
,1101000825,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,114,37.4
,1101000826,1,Economia,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,115,99.45
,1101000826,2,Finanzas,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,115,99.45
,1101000827,1,Nutricion y Dietetica,ADMISION,2024-11-16,10:00,Campus Utpl,116,22.45
,1101000827,2,Artes Visuales,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,116,22.45
,1101000828,1,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,15:00,Campus Utpl,117,93.08
,1101000828,2,Medicina,ADMISION,2024-11-15,15:00,Campus Utpl,117,93.08
,1101000829,1,Psicologia Clinica,ADMISION,2024-11-16,09:00,Campus Utpl,118,65
,1101000829,2,Derecho,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,118,65
,1101000830,1,Ingenieria Civil,ADMISION,2024-11-15,10:00,Campus Utpl,119,13.76
,1101000830,2,Educacion Basica,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,119,13.76
,1101000831,1,Medicina,ADMISION,2024-11-16,11:00,Campus Utpl,120,91.74
,1101000831,2,Ingenieria Ambiental,ADMISION,2024-11-16,11:00,Campus Utpl,120,91.74
,1101000832,1,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,121,69.61
,1101000832,2,Ingenieria Civil,ADMISION,2024-11-15,09:00,Campus Utpl,121,69.61
,1101000833,1,Derecho,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,122,75.88
,1101000833,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,11:00,Campus Utpl,122,75.88
,1101000834,1,Psicologia,ADMISION,2024-11-15,08:00,Campus Utpl,123,44.86
,1101000834,2,Artes Visuales,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,123,44.86
,1101000835,1,Finanzas,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,124,90.59
,1101000835,2,Enfermeria,ADMISION,2024-11-16,08:00,Campus Utpl,124,90.59
,1101000836,1,Telecomunicaciones,ADMISION,2024-11-15,09:00,Campus Utpl,125,25.59
,1101000836,2,Nutricion y Dietetica,ADMISION,2024-11-15,09:00,Campus Utpl,125,25.59
,1101000837,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,126,54.88
,1101000837,2,Educacion Basica,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,126,54.88
,1101000838,1,Administracion de Empresas,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,127,60.89
,1101000838,2,Economia,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,127,60.89
,1101000839,1,Economia,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,128,11.12
,1101000839,2,Comunicacion,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,128,11.12
,1101000840,1,Artes Escenicas,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,129,23.76
,1101000840,2,Ingenieria Ambiental,ADMISION,2024-11-15,08:00,Campus Utpl,129,23.76
,1101000841,1,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,11:00,Campus Utpl,101,4.77
,1101000841,2,Enfermeria,ADMISION,2024-11-16,11:00,Campus Utpl,101,4.77
,1101000842,1,Finanzas,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,102,63.9
,1101000842,2,Economia,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,102,63.9
,1101000843,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,103,45.71
,1101000843,2,Artes Visuales,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,103,45.71
,1101000844,1,Psicologia Clinica,ADMISION,2024-11-15,11:00,Campus Utpl,104,83.67
,1101000844,2,Alimentos,ADMISION,2024-11-15,11:00,Campus Utpl,104,83.67
,1101000845,1,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,105,59.67
,1101000845,2,Artes Escenicas,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,105,59.67
,1101000846,1,Artes Visuales,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,106,63.2
,1101000846,2,Educacion Basica,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,106,63.2
,1101000847,1,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,09:00,Campus Utpl,107,24.19
,1101000847,2,Psicologia,ADMISION,2024-11-16,09:00,Campus Utpl,107,24.19
,1101000848,1,Administracion de Empresas,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,108,29.13
,1101000848,2,Ingenieria Ambiental,ADMISION,2024-11-15,08:00,Campus Utpl,108,29.13
,1101000849,1,Marketing,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,109,61.48
,1101000849,2,Derecho,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,109,61.48
,1101000850,1,Psicologia Clinica,ADMISION,2024-11-15,09:00,Campus Utpl,110,57.07
,1101000850,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-15,09:00,Campus Utpl,110,57.07
,1101000851,1,Psicopedagogia,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,111,66.44
,1101000851,2,Psicologia,ADMISION,2024-11-16,08:00,Campus Utpl,111,66.44
,1101000852,1,Bioquimica y Farmacia,ADMISION,2024-11-15,10:00,Campus Utpl,112,52.35
,1101000852,2,Educacion Basica,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,112,52.35
,1101000853,1,Administracion de Empresas,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,113,6.77
,1101000853,2,Agropecuaria,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,113,6.77
,1101000854,1,Ingenieria Civil,ADMISION,2024-11-15,14:00,Campus Utpl,114,54.41
,1101000854,2,Medicina,ADMISION,2024-11-15,14:00,Campus Utpl,114,54.41
,1101000855,1,Ingenieria Civil,ADMISION,2024-11-16,11:00,Campus Utpl,115,55.42
,1101000855,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,115,55.42
,1101000856,1,Artes Visuales,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,116,87.33
,1101000856,2,Biologia,ADMISION,2024-11-15,08:00,Campus Utpl,116,87.33
,1101000857,1,Psicopedagogia,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,117,63.57
,1101000857,2,Ingenieria Civil,ADMISION,2024-11-16,10:00,Campus Utpl,117,63.57
,1101000858,1,Psicopedagogia,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,118,25.37
,1101000858,2,Comunicacion,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,118,25.37
,1101000859,1,Alimentos,ADMISION,2024-11-16,08:00,Campus Utpl,119,35.71
,1101000859,2,Derecho,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,119,35.71
,1101000860,1,Geologia,ADMISION,2024-11-15,15:00,Campus Utpl,120,34.48
,1101000860,2,Ingenieria Civil,ADMISION,2024-11-15,15:00,Campus Utpl,120,34.48
,1101000861,1,Marketing,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,121,65.71
,1101000861,2,Derecho,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,121,65.71
,1101000862,1,Agropecuaria,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,122,77.15
,1101000862,2,Marketing,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,122,77.15
,1101000863,1,Arquitectura,ADMISION,2024-11-16,09:00,Campus Utpl,123,75.67
,1101000863,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,09:00,Campus Utpl,123,75.67
,1101000864,1,Artes Visuales,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,124,4.43
,1101000864,2,Comunicacion,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,124,4.43
,1101000865,1,Psicologia,ADMISION,2024-11-16,15:00,Campus Utpl,125,33.85
,1101000865,2,Educacion Basica,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,125,33.85
,1101000866,1,Artes Visuales,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,126,17.51
,1101000866,2,Ingenieria Civil,ADMISION,2024-11-15,15:00,Campus Utpl,126,17.51
,1101000867,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,127,46.46
,1101000867,2,Educacion Basica,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,127,46.46
,1101000868,1,Comunicacion,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,128,47.85
,1101000868,2,Geologia,ADMISION,2024-11-15,09:00,Campus Utpl,128,47.85
,1101000869,1,Administracion de Empresas,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,129,81.15
,1101000869,2,Psicologia Clinica,ADMISION,2024-11-16,08:00,Campus Utpl,129,81.15
,1101000870,1,Marketing,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,101,71.6
,1101000870,2,Artes Escenicas,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,101,71.6
,1101000871,1,Ingenieria Civil,ADMISION,2024-11-16,09:00,Campus Utpl,102,3.7
,1101000871,2,Finanzas,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,102,3.7
,1101000872,1,Derecho,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,103,4.38
,1101000872,2,Economia,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,103,4.38
,1101000873,1,Psicopedagogia,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,104,88.58
,1101000873,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,10:00,Campus Utpl,104,88.58
,1101000874,1,Arquitectura,ADMISION,2024-11-15,14:00,Campus Utpl,105,93.34
,1101000874,2,Telecomunicaciones,ADMISION,2024-11-15,14:00,Campus Utpl,105,93.34
,1101000875,1,Telecomunicaciones,ADMISION,2024-11-16,14:00,Campus Utpl,106,39.82
,1101000875,2,Enfermeria,ADMISION,2024-11-16,14:00,Campus Utpl,106,39.82
,1101000876,1,Nutricion y Dietetica,ADMISION,2024-11-15,08:00,Campus Utpl,107,47.34
,1101000876,2,Alimentos,ADMISION,2024-11-15,08:00,Campus Utpl,107,47.34
,1101000877,1,Psicologia,ADMISION,2024-11-16,09:00,Campus Utpl,108,75.33
,1101000877,2,Arquitectura,ADMISION,2024-11-16,09:00,Campus Utpl,108,75.33
,1101000878,1,Bioquimica y Farmacia,ADMISION,2024-11-15,08:00,Campus Utpl,109,28.61
,1101000878,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-15,08:00,Campus Utpl,109,28.61
,1101000879,1,Arquitectura,ADMISION,2024-11-16,10:00,Campus Utpl,110,86.58
,1101000879,2,Comunicacion,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,110,86.58
,1101000880,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,111,27.32
,1101000880,2,Agropecuaria,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,111,27.32
,1101000881,1,Educacion Basica,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,112,43.7
,1101000881,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,11:00,Campus Utpl,112,43.7
,1101000882,1,Agropecuaria,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,113,74.33
,1101000882,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,11:00,Campus Utpl,113,74.33
,1101000883,1,Psicologia Clinica,ADMISION,2024-11-16,09:00,Campus Utpl,114,33.9
,1101000883,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-16,09:00,Campus Utpl,114,33.9
,1101000884,1,Psicopedagogia,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,115,49.62
,1101000884,2,Economia,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,115,49.62
,1101000885,1,Educacion Basica,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,116,36.73
,1101000885,2,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,116,36.73
,1101000886,1,Comunicacion,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,117,26.67
,1101000886,2,Arquitectura,ADMISION,2024-11-15,08:00,Campus Utpl,117,26.67
,1101000887,1,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,08:00,Campus Utpl,118,72.71
,1101000887,2,Bioquimica y Farmacia,ADMISION,2024-11-16,08:00,Campus Utpl,118,72.71
,1101000888,1,Artes Escenicas,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,119,43.06
,1101000888,2,Biologia,ADMISION,2024-11-15,09:00,Campus Utpl,119,43.06
,1101000889,1,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,120,54.55
,1101000889,2,Ingenieria Ambiental,ADMISION,2024-11-16,10:00,Campus Utpl,120,54.55
,1101000890,1,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,10:00,Campus Utpl,121,10.26
,1101000890,2,Psicologia Clinica,ADMISION,2024-11-15,10:00,Campus Utpl,121,10.26
,1101000891,1,Alimentos,ADMISION,2024-11-16,10:00,Campus Utpl,122,66.09
,1101000891,2,Arquitectura,ADMISION,2024-11-16,10:00,Campus Utpl,122,66.09
,1101000892,1,Educacion Basica,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,123,44.59
,1101000892,2,Artes Escenicas,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,123,44.59
,1101000893,1,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,15:00,Campus Utpl,124,42.61
,1101000893,2,Arquitectura,ADMISION,2024-11-16,15:00,Campus Utpl,124,42.61
,1101000894,1,Geologia,ADMISION,2024-11-15,11:00,Campus Utpl,125,44.39
,1101000894,2,Artes Escenicas,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,125,44.39
,1101000895,1,Nutricion y Dietetica,ADMISION,2024-11-16,10:00,Campus Utpl,126,4.24
,1101000895,2,Arquitectura,ADMISION,2024-11-16,10:00,Campus Utpl,126,4.24
,1101000896,1,Agropecuaria,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,127,61.49
,1101000896,2,Bioquimica y Farmacia,ADMISION,2024-11-15,11:00,Campus Utpl,127,61.49
,1101000897,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,128,27.46
,1101000897,2,Marketing,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,128,27.46
,1101000898,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,129,7.5
,1101000898,2,Medicina,ADMISION,2024-11-15,15:00,Campus Utpl,129,7.5
,1101000899,1,Educacion Basica,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,101,40.62
,1101000899,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,101,40.62
,1101000900,1,Artes Escenicas,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,102,80.11
,1101000900,2,Psicologia Clinica,ADMISION,2024-11-15,15:00,Campus Utpl,102,80.11
,1101000901,1,Medicina,ADMISION,2024-11-16,08:00,Campus Utpl,103,16
,1101000901,2,Biologia,ADMISION,2024-11-16,08:00,Campus Utpl,103,16
,1101000902,1,Alimentos,ADMISION,2024-11-15,14:00,Campus Utpl,104,14.28
,1101000902,2,Enfermeria,ADMISION,2024-11-15,14:00,Campus Utpl,104,14.28
,1101000903,1,Ingenieria Civil,ADMISION,2024-11-16,11:00,Campus Utpl,105,67.81
,1101000903,2,Marketing,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,105,67.81
,1101000904,1,Comunicacion,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,106,3.48
,1101000904,2,Biologia,ADMISION,2024-11-15,08:00,Campus Utpl,106,3.48
,1101000905,1,Nutricion y Dietetica,ADMISION,2024-11-16,15:00,Campus Utpl,107,23.6
,1101000905,2,Medicina,ADMISION,2024-11-16,15:00,Campus Utpl,107,23.6
,1101000906,1,Comunicacion,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,108,36.63
,1101000906,2,Biologia,ADMISION,2024-11-15,11:00,Campus Utpl,108,36.63
,1101000907,1,Administracion de Empresas,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,109,94.95
,1101000907,2,Bioquimica y Farmacia,ADMISION,2024-11-16,08:00,Campus Utpl,109,94.95
,1101000908,1,Medicina,ADMISION,2024-11-15,15:00,Campus Utpl,110,60.51
,1101000908,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,110,60.51
,1101000909,1,Geologia,ADMISION,2024-11-16,10:00,Campus Utpl,111,44.99
,1101000909,2,Administracion de Empresas,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,111,44.99
,1101000910,1,Psicopedagogia,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,112,37.2
,1101000910,2,Ingenieria Ambiental,ADMISION,2024-11-15,08:00,Campus Utpl,112,37.2
,1101000911,1,Bioquimica y Farmacia,ADMISION,2024-11-16,14:00,Campus Utpl,113,57.39
,1101000911,2,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-16,14:00,Campus Utpl,113,57.39
,1101000912,1,Nutricion y Dietetica,ADMISION,2024-11-15,10:00,Campus Utpl,114,36.69
,1101000912,2,Derecho,DIAGNOSTICO,2024-11-15,10:00,Campus Utpl,114,36.69
,1101000913,1,Economia,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,115,64.96
,1101000913,2,Psicologia Clinica,ADMISION,2024-11-16,09:00,Campus Utpl,115,64.96
,1101000914,1,Artes Visuales,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,116,96.05
,1101000914,2,Artes Escenicas,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,116,96.05
,1101000915,1,Bioquimica y Farmacia,ADMISION,2024-11-16,11:00,Campus Utpl,117,73.57
,1101000915,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,117,73.57
,1101000916,1,Psicopedagogia,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,118,51.77
,1101000916,2,Psicologia,ADMISION,2024-11-15,14:00,Campus Utpl,118,51.77
,1101000917,1,Comunicacion,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,119,11.78
,1101000917,2,Artes Escenicas,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,119,11.78
,1101000918,1,Economia,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,120,70.4
,1101000918,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,09:00,Campus Utpl,120,70.4
,1101000919,1,Contabilidad y Auditoria,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,121,99.64
,1101000919,2,Telecomunicaciones,ADMISION,2024-11-16,10:00,Campus Utpl,121,99.64
,1101000920,1,Comunicacion,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,122,69.4
,1101000920,2,Educacion Basica,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,122,69.4
,1101000921,1,Nutricion y Dietetica,ADMISION,2024-11-16,09:00,Campus Utpl,123,20.02
,1101000921,2,Psicopedagogia,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,123,20.02
,1101000922,1,Marketing,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,124,85.28
,1101000922,2,Agropecuaria,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,124,85.28
,1101000923,1,Biologia,ADMISION,2024-11-16,15:00,Campus Utpl,125,17.27
,1101000923,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,125,17.27
,1101000924,1,Ingenieria Civil,ADMISION,2024-11-15,08:00,Campus Utpl,126,44.51
,1101000924,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,08:00,Campus Utpl,126,44.51
,1101000925,1,Marketing,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,127,81.05
,1101000925,2,Agropecuaria,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,127,81.05
,1101000926,1,Psicologia,ADMISION,2024-11-15,15:00,Campus Utpl,128,66.78
,1101000926,2,Arquitectura,ADMISION,2024-11-15,15:00,Campus Utpl,128,66.78
,1101000927,1,Bioquimica y Farmacia,ADMISION,2024-11-16,14:00,Campus Utpl,129,6.49
,1101000927,2,Psicopedagogia,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,129,6.49
,1101000928,1,Enfermeria,ADMISION,2024-11-15,10:00,Campus Utpl,101,29.04
,1101000928,2,Geologia,ADMISION,2024-11-15,10:00,Campus Utpl,101,29.04
,1101000929,1,Telecomunicaciones,ADMISION,2024-11-16,15:00,Campus Utpl,102,85.14
,1101000929,2,Marketing,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,102,85.14
,1101000930,1,Artes Visuales,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,103,70.96
,1101000930,2,Geologia,ADMISION,2024-11-15,15:00,Campus Utpl,103,70.96
,1101000931,1,Psicologia Clinica,ADMISION,2024-11-16,10:00,Campus Utpl,104,63.77
,1101000931,2,Economia,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,104,63.77
,1101000932,1,Marketing,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,105,50.88
,1101000932,2,Artes Visuales,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,105,50.88
,1101000933,1,Artes Escenicas,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,106,98.51
,1101000933,2,Agropecuaria,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,106,98.51
,1101000934,1,Ingenieria en Sistemas Computacionales,ADMISION,2024-11-15,11:00,Campus Utpl,107,23.67
,1101000934,2,Artes Visuales,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,107,23.67
,1101000935,1,Comunicacion,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,108,2.63
,1101000935,2,Telecomunicaciones,ADMISION,2024-11-16,14:00,Campus Utpl,108,2.63
,1101000936,1,Psicologia,ADMISION,2024-11-15,11:00,Campus Utpl,109,57.23
,1101000936,2,Derecho,DIAGNOSTICO,2024-11-15,11:00,Campus Utpl,109,57.23
,1101000937,1,Psicologia,ADMISION,2024-11-16,14:00,Campus Utpl,110,80.37
,1101000937,2,Ingenieria Ambiental,ADMISION,2024-11-16,14:00,Campus Utpl,110,80.37
,1101000938,1,Psicologia,ADMISION,2024-11-15,08:00,Campus Utpl,111,12.98
,1101000938,2,Derecho,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,111,12.98
,1101000939,1,Alimentos,ADMISION,2024-11-16,11:00,Campus Utpl,112,6.57
,1101000939,2,Comunicacion,DIAGNOSTICO,2024-11-16,11:00,Campus Utpl,112,6.57
,1101000940,1,Artes Escenicas,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,113,99.96
,1101000940,2,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,15:00,Campus Utpl,113,99.96
,1101000941,1,Ingenieria Civil,ADMISION,2024-11-16,11:00,Campus Utpl,114,47.87
,1101000941,2,Medicina,ADMISION,2024-11-16,11:00,Campus Utpl,114,47.87
,1101000942,1,Agropecuaria,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,115,76.92
,1101000942,2,Ingenieria Ambiental,ADMISION,2024-11-15,14:00,Campus Utpl,115,76.92
,1101000943,1,Educacion Basica,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,116,7.38
,1101000943,2,Marketing,DIAGNOSTICO,2024-11-16,10:00,Campus Utpl,116,7.38
,1101000944,1,Psicologia,ADMISION,2024-11-15,11:00,Campus Utpl,117,64.23
,1101000944,2,Enfermeria,ADMISION,2024-11-15,11:00,Campus Utpl,117,64.23
,1101000945,1,Derecho,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,118,46.58
,1101000945,2,Bioquimica y Farmacia,ADMISION,2024-11-16,14:00,Campus Utpl,118,46.58
,1101000946,1,Psicopedagogia,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,119,34.45
,1101000946,2,Finanzas,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,119,34.45
,1101000947,1,Psicologia,ADMISION,2024-11-16,09:00,Campus Utpl,120,63.98
,1101000947,2,Ingenieria Civil,ADMISION,2024-11-16,09:00,Campus Utpl,120,63.98
,1101000948,1,Derecho,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,121,76.78
,1101000948,2,Administracion de Empresas,DIAGNOSTICO,2024-11-15,09:00,Campus Utpl,121,76.78
,1101000949,1,Psicopedagogia,DIAGNOSTICO,2024-11-16,08:00,Campus Utpl,122,43.26
,1101000949,2,Telecomunicaciones,ADMISION,2024-11-16,08:00,Campus Utpl,122,43.26
,1101000950,1,Economia,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,123,83.14
,1101000950,2,Artes Visuales,DIAGNOSTICO,2024-11-15,14:00,Campus Utpl,123,83.14
,1101000951,1,Enfermeria,ADMISION,2024-11-16,09:00,Campus Utpl,124,15.3
,1101000951,2,Artes Escenicas,DIAGNOSTICO,2024-11-16,09:00,Campus Utpl,124,15.3
,1101000952,1,Marketing,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,125,16.2
,1101000952,2,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,15:00,Campus Utpl,125,16.2
,1101000953,1,Derecho,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,126,22.55
,1101000953,2,Finanzas,DIAGNOSTICO,2024-11-16,14:00,Campus Utpl,126,22.55
,1101000954,1,Ciencias Politicas y Rel. Internacionales,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,127,89.49
,1101000954,2,Artes Visuales,DIAGNOSTICO,2024-11-15,08:00,Campus Utpl,127,89.49
,1101000955,1,Psicopedagogia,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,128,25.06
,1101000955,2,Artes Escenicas,DIAGNOSTICO,2024-11-16,15:00,Campus Utpl,128,25.06
,1101000956,1,Pedagogia de los Idiomas Nac. y Ext.,ADMISION,2024-11-15,10:00,Campus Utpl,129,95.64
,1101000956,2,Psicologia,ADMISION,2024-11-15,10:00,Campus Utpl,129,95.64
,1101000957,1,Ingenieria Civil,ADMISION,2024-11-16,10:00,Campus Utpl,101,12.52
